time,open,high,low,close
2025-08-21T20:00:00Z,1936.459,1937.7044,1935.1029,1936.4327
2025-08-22T00:00:00Z,1936.4327,1937.0108,1935.1912,1935.6764
2025-08-22T04:00:00Z,1935.6764,1936.3429,1934.8265,1935.9058
2025-08-22T08:00:00Z,1935.9058,1936.8442,1934.7715,1935.727
2025-08-22T12:00:00Z,1935.727,1936.5741,1934.5381,1935.5683
2025-08-22T16:00:00Z,1935.5683,1937.0627,1934.3299,1937.0068
2025-08-22T20:00:00Z,1937.0068,1938.4002,1936.4393,1937.4785
2025-08-23T00:00:00Z,1937.4785,1938.7749,1936.4922,1937.4696
2025-08-23T04:00:00Z,1937.4696,1938.2704,1936.7442,1937.5218
2025-08-23T08:00:00Z,1937.5218,1938.7316,1936.7279,1936.8825
2025-08-23T12:00:00Z,1936.8825,1938.366,1935.8,1937.4394
2025-08-23T16:00:00Z,1937.4394,1938.0622,1936.2222,1937.3484
2025-08-23T20:00:00Z,1937.3484,1938.6907,1936.1722,1936.989
2025-08-24T00:00:00Z,1936.989,1938.044,1936.0994,1936.4631
2025-08-24T04:00:00Z,1936.4631,1937.1507,1935.526,1936.3392
2025-08-24T08:00:00Z,1936.3392,1936.9457,1935.4474,1936.7482
2025-08-24T12:00:00Z,1936.7482,1937.807,1935.8707,1936.5663
2025-08-24T16:00:00Z,1936.5663,1937.5861,1935.685,1936.4587
2025-08-24T20:00:00Z,1936.4587,1937.4029,1935.1335,1936.3836
2025-08-25T00:00:00Z,1936.3836,1937.785,1935.3178,1937.7015
2025-08-25T04:00:00Z,1937.7015,1939.1752,1937.1891,1938.4265
2025-08-25T08:00:00Z,1938.4265,1939.7162,1937.4371,1938.7551
2025-08-25T12:00:00Z,1938.7551,1939.5094,1938.0106,1939.2495
2025-08-25T16:00:00Z,1939.2495,1940.5079,1937.9828,1938.0584
2025-08-25T20:00:00Z,1938.0584,1939.4643,1937.022,1939.2939
