time,open,high,low,close
2025-08-02T04:00:00Z,0.1291,1.3664,-1.2684,-0.5215
2025-08-02T04:30:00Z,-0.5215,0.7574,-1.3354,0.5632
2025-08-02T05:00:00Z,0.5632,1.8099,-0.7644,1.6151
2025-08-02T05:30:00Z,1.6151,2.2176,0.8301,1.4305
2025-08-02T06:00:00Z,1.4305,2.8981,0.6679,1.7711
2025-08-02T06:30:00Z,1.7711,2.5551,0.6715,2.4594
2025-08-02T07:00:00Z,2.4594,3.1342,1.2208,2.9101
2025-08-02T07:30:00Z,2.9101,4.2224,1.8334,3.4029
2025-08-02T08:00:00Z,3.4029,4.1629,2.6553,3.7582
2025-08-02T08:30:00Z,3.7582,4.8185,3.1875,4.7226
2025-08-02T09:00:00Z,4.7226,5.4604,3.9025,4.9933
2025-08-02T09:30:00Z,4.9933,6.3015,3.5609,6.0404
2025-08-02T10:00:00Z,6.0404,6.5598,5.2642,6.1031
2025-08-02T10:30:00Z,6.1031,6.8529,5.2947,6.2158
2025-08-02T11:00:00Z,6.2158,6.9898,5.5772,6.2539
2025-08-02T11:30:00Z,6.2539,7.6895,4.8426,6.0049
2025-08-02T12:00:00Z,6.0049,6.7558,4.9398,6.5719
2025-08-02T12:30:00Z,6.5719,7.3777,5.497,6.8576
2025-08-02T13:00:00Z,6.8576,8.1062,6.0153,6.6878
2025-08-02T13:30:00Z,6.6878,7.6312,5.2104,5.5432
2025-08-02T14:00:00Z,5.5432,6.0676,4.6245,5.7792
2025-08-02T14:30:00Z,5.7792,6.9147,4.769,6.845
2025-08-02T15:00:00Z,6.845,8.1074,5.5741,7.6942
2025-08-02T15:30:00Z,7.6942,8.5713,6.7515,8.5155
2025-08-02T16:00:00Z,8.5155,9.0375,7.3648,8.347
2025-08-02T16:30:00Z,8.347,9.1395,7.0086,8.901
2025-08-02T17:00:00Z,8.901,9.6243,8.3327,8.5051
2025-08-02T17:30:00Z,8.5051,9.7444,7.545,8.8538
2025-08-02T18:00:00Z,8.8538,9.9704,8.0575,8.95
2025-08-02T18:30:00Z,8.95,10.4068,8.1945,9.9967
2025-08-02T19:00:00Z,9.9967,11.371,9.1003,10.4248
2025-08-02T19:30:00Z,10.4248,11.7509,9.9037,10.4792
2025-08-02T20:00:00Z,10.4792,11.8393,9.7035,10.4297
2025-08-02T20:30:00Z,10.4297,11.6307,9.4548,10.46
2025-08-02T21:00:00Z,10.46,11.4864,9.4708,10.4572
2025-08-02T21:30:00Z,10.4572,11.8019,9.4326,10.2174
2025-08-02T22:00:00Z,10.2174,11.369,8.7431,9.6866
2025-08-02T22:30:00Z,9.6866,11.1757,9.1705,10.0287
2025-08-02T23:00:00Z,10.0287,10.6177,8.5875,8.6524
2025-08-02T23:30:00Z,8.6524,9.8825,7.8434,8.0032
2025-08-03T00:00:00Z,8.0032,9.0321,6.6067,6.7472
2025-08-03T00:30:00Z,6.7472,7.5634,5.8913,6.2503
2025-08-03T01:00:00Z,6.2503,6.8536,5.0557,6.8284
2025-08-03T01:30:00Z,6.8284,8.1859,6.2267,6.6278
2025-08-03T02:00:00Z,6.6278,7.6,5.7294,6.0017
2025-08-03T02:30:00Z,6.0017,7.0483,4.737,6.7643
2025-08-03T03:00:00Z,6.7643,7.6484,6.0426,6.4553
2025-08-03T03:30:00Z,6.4553,7.2572,5.7488,6.4519
2025-08-03T04:00:00Z,6.4519,7.8149,5.3634,6.4057
2025-08-03T04:30:00Z,6.4057,7.4507,5.1562,6.1796
2025-08-03T05:00:00Z,6.1796,6.7904,4.8686,6.1368
2025-08-03T05:30:00Z,6.1368,6.6408,5.0336,6.1074
2025-08-03T06:00:00Z,6.1074,7.1735,5.5784,5.6936
2025-08-03T06:30:00Z,5.6936,6.986,4.6383,4.8477
2025-08-03T07:00:00Z,4.8477,5.8124,3.6019,4.7611
2025-08-03T07:30:00Z,4.7611,6.1915,3.5807,4.5635
2025-08-03T08:00:00Z,4.5635,5.8354,3.5001,5.7607
2025-08-03T08:30:00Z,5.7607,6.5967,4.8425,6.4085
2025-08-03T09:00:00Z,6.4085,7.6047,5.0544,6.2275
2025-08-03T09:30:00Z,6.2275,7.1068,5.3294,5.4313
2025-08-03T10:00:00Z,5.4313,6.0019,4.5868,4.7642
2025-08-03T10:30:00Z,4.7642,6.1166,4.0522,4.0599
2025-08-03T11:00:00Z,4.0599,4.6042,2.7849,3.8644
2025-08-03T11:30:00Z,3.8644,4.5582,3.1395,3.8832
2025-08-03T12:00:00Z,3.8832,4.8668,2.7427,4.6858
2025-08-03T12:30:00Z,4.6858,5.7001,3.6935,4.0277
2025-08-03T13:00:00Z,4.0277,5.4259,2.7429,3.4426
2025-08-03T13:30:00Z,3.4426,4.183,2.7451,3.6777
2025-08-03T14:00:00Z,3.6777,4.929,2.2993,2.4994
2025-08-03T14:30:00Z,2.4994,3.9644,1.0986,2.6559
2025-08-03T15:00:00Z,2.6559,3.7957,1.804,3.0746
2025-08-03T15:30:00Z,3.0746,4.0145,2.4962,2.9726
2025-08-03T16:00:00Z,2.9726,3.5826,1.6712,3.1453
2025-08-03T16:30:00Z,3.1453,4.5363,2.4046,3.5245
2025-08-03T17:00:00Z,3.5245,4.1877,2.2215,3.7313
2025-08-03T17:30:00Z,3.7313,4.4634,2.9376,3.9727
2025-08-03T18:00:00Z,3.9727,4.8257,2.9542,3.8473
2025-08-03T18:30:00Z,3.8473,4.3687,2.5716,3.0422
2025-08-03T19:00:00Z,3.0422,4.3424,2.3542,2.574
2025-08-03T19:30:00Z,2.574,3.4197,1.7268,1.7418
2025-08-03T20:00:00Z,1.7418,2.3037,1.1396,1.562
2025-08-03T20:30:00Z,1.562,2.776,0.5453,2.707
2025-08-03T21:00:00Z,2.707,3.697,1.2292,3.5422
2025-08-03T21:30:00Z,3.5422,4.7603,2.2262,4.021
2025-08-03T22:00:00Z,4.021,5.0687,3.4313,4.9662
2025-08-03T22:30:00Z,4.9662,5.7993,4.3318,4.7599
2025-08-03T23:00:00Z,4.7599,5.5415,4.0458,5.3964
2025-08-03T23:30:00Z,5.3964,6.4703,4.2411,4.4772
2025-08-04T00:00:00Z,4.4772,5.1311,3.8732,4.0497
2025-08-04T00:30:00Z,4.0497,5.0918,2.8234,2.8752
2025-08-04T01:00:00Z,2.8752,4.1204,1.8453,2.4553
2025-08-04T01:30:00Z,2.4553,3.1599,1.1191,2.1523
2025-08-04T02:00:00Z,2.1523,3.2726,1.3019,2.5161
2025-08-04T02:30:00Z,2.5161,3.1748,1.8064,2.2907
