time,open,high,low,close
2025-08-03T01:00:00Z,1936.3583,1937.4276,1935.6164,1936.9086
2025-08-03T01:30:00Z,1936.9086,1937.5584,1936.0105,1937.4443
2025-08-03T02:00:00Z,1937.4443,1938.3768,1936.2246,1937.6113
2025-08-03T02:30:00Z,1937.6113,1938.8199,1936.7202,1937.6602
2025-08-03T03:00:00Z,1937.6602,1939.1217,1936.5955,1937.1924
2025-08-03T03:30:00Z,1937.1924,1937.8865,1936.2753,1937.1601
2025-08-03T04:00:00Z,1937.1601,1938.4957,1936.1492,1937.4494
2025-08-03T04:30:00Z,1937.4494,1938.0849,1936.037,1937.959
2025-08-03T05:00:00Z,1937.959,1939.2155,1937.2816,1937.9042
2025-08-03T05:30:00Z,1937.9042,1938.5539,1936.7706,1936.9365
2025-08-03T06:00:00Z,1936.9365,1938.3745,1935.7004,1938.3727
2025-08-03T06:30:00Z,1938.3727,1939.0046,1937.0449,1938.4368
2025-08-03T07:00:00Z,1938.4368,1939.8256,1937.7058,1938.7331
2025-08-03T07:30:00Z,1938.7331,1939.5597,1937.6792,1938.1492
2025-08-03T08:00:00Z,1938.1492,1939.4737,1937.0166,1938.7579
2025-08-03T08:30:00Z,1938.7579,1939.8221,1937.6219,1938.9808
2025-08-03T09:00:00Z,1938.9808,1940.2669,1938.1034,1938.2148
2025-08-03T09:30:00Z,1938.2148,1939.1936,1936.8755,1938.089
2025-08-03T10:00:00Z,1938.089,1938.8287,1936.6423,1937.6481
2025-08-03T10:30:00Z,1937.6481,1938.8384,1936.4209,1937.7912
2025-08-03T11:00:00Z,1937.7912,1938.466,1936.5268,1937.8571
2025-08-03T11:30:00Z,1937.8571,1938.5277,1936.8114,1938.1496
2025-08-03T12:00:00Z,1938.1496,1939.2196,1937.0906,1938.1049
2025-08-03T12:30:00Z,1938.1049,1938.6244,1937.5471,1938.1013
2025-08-03T13:00:00Z,1938.1013,1939.3574,1936.8581,1937.7837
2025-08-03T13:30:00Z,1937.7837,1938.7918,1936.4794,1938.508
2025-08-03T14:00:00Z,1938.508,1939.5528,1937.8102,1938.338
2025-08-03T14:30:00Z,1938.338,1939.432,1937.5865,1938.2726
2025-08-03T15:00:00Z,1938.2726,1938.8189,1937.4131,1937.9052
2025-08-03T15:30:00Z,1937.9052,1939.3574,1936.8958,1937.6933
2025-08-03T16:00:00Z,1937.6933,1939.11,1936.698,1938.4839
2025-08-03T16:30:00Z,1938.4839,1939.7366,1937.0402,1938.4366
2025-08-03T17:00:00Z,1938.4366,1939.0306,1937.1016,1937.1905
2025-08-03T17:30:00Z,1937.1905,1938.1196,1936.5678,1937.335
2025-08-03T18:00:00Z,1937.335,1938.234,1936.6242,1937.9884
2025-08-03T18:30:00Z,1937.9884,1939.4004,1937.4008,1939.3297
2025-08-03T19:00:00Z,1939.3297,1940.5947,1938.0695,1938.7311
2025-08-03T19:30:00Z,1938.7311,1939.9769,1938.1793,1938.2912
2025-08-03T20:00:00Z,1938.2912,1938.8123,1937.5481,1938.4689
2025-08-03T20:30:00Z,1938.4689,1939.8203,1937.6296,1939.8021
2025-08-03T21:00:00Z,1939.8021,1940.786,1938.7711,1939.4561
2025-08-03T21:30:00Z,1939.4561,1940.1736,1938.5522,1939.0325
2025-08-03T22:00:00Z,1939.0325,1940.0542,1937.5393,1939.8237
2025-08-03T22:30:00Z,1939.8237,1940.9631,1938.5697,1939.8715
2025-08-03T23:00:00Z,1939.8715,1941.287,1938.7591,1938.8847
2025-08-03T23:30:00Z,1938.8847,1939.4303,1938.1207,1938.375
2025-08-04T00:00:00Z,1938.375,1939.4955,1937.3405,1938.279
2025-08-04T00:30:00Z,1938.279,1938.8998,1937.2778,1937.6839
2025-08-04T01:00:00Z,1937.6839,1938.8642,1936.7332,1937.9
2025-08-04T01:30:00Z,1937.9,1938.529,1937.1898,1937.7914
2025-08-04T02:00:00Z,1937.7914,1939.114,1936.7584,1937.8255
2025-08-04T02:30:00Z,1937.8255,1938.3892,1937.2867,1938.0777
