time,open,high,low,close
2025-08-06T06:00:00Z,1940.4204,1941.1342,1939.1889,1940.0613
2025-08-06T07:00:00Z,1940.0613,1941.5484,1939.3349,1940.0067
2025-08-06T08:00:00Z,1940.0067,1940.5591,1939.0025,1940.2481
2025-08-06T09:00:00Z,1940.2481,1941.6638,1938.7892,1940.1882
2025-08-06T10:00:00Z,1940.1882,1940.8622,1939.6575,1939.6776
2025-08-06T11:00:00Z,1939.6776,1940.6489,1939.1013,1939.7181
2025-08-06T12:00:00Z,1939.7181,1941.0525,1938.2662,1939.6619
2025-08-06T13:00:00Z,1939.6619,1940.9349,1938.4349,1938.7854
2025-08-06T14:00:00Z,1938.7854,1939.8875,1937.7932,1939.0253
2025-08-06T15:00:00Z,1939.0253,1939.7551,1937.973,1938.8063
2025-08-06T16:00:00Z,1938.8063,1939.5485,1937.3521,1939.4111
2025-08-06T17:00:00Z,1939.4111,1940.4336,1938.3371,1938.7806
2025-08-06T18:00:00Z,1938.7806,1939.5452,1937.9129,1939.4546
2025-08-06T19:00:00Z,1939.4546,1940.4005,1938.9193,1939.3666
2025-08-06T20:00:00Z,1939.3666,1940.2405,1938.2526,1938.7311
2025-08-06T21:00:00Z,1938.7311,1940.0334,1937.2931,1938.3573
2025-08-06T22:00:00Z,1938.3573,1939.209,1937.3492,1939.0567
2025-08-06T23:00:00Z,1939.0567,1940.1912,1938.2301,1938.5658
2025-08-07T00:00:00Z,1938.5658,1939.6082,1937.4925,1938.4229
2025-08-07T01:00:00Z,1938.4229,1939.6256,1937.1241,1938.3829
2025-08-07T02:00:00Z,1938.3829,1939.0567,1937.8106,1938.0513
2025-08-07T03:00:00Z,1938.0513,1938.6012,1937.2092,1937.6024
2025-08-07T04:00:00Z,1937.6024,1938.3801,1936.4991,1937.124
2025-08-07T05:00:00Z,1937.124,1938.0793,1936.4382,1937.5593
