time,open,high,low,close
2025-08-06T20:00:00Z,-1.6515,-0.8955,-3.1159,-1.6028
2025-08-07T00:00:00Z,-1.6028,-0.7856,-2.6169,-1.1135
2025-08-07T04:00:00Z,-1.1135,0.0163,-1.6319,-1.166
2025-08-07T08:00:00Z,-1.166,0.0477,-2.4554,-0.3982
2025-08-07T12:00:00Z,-0.3982,0.8793,-1.8862,-1.2862
2025-08-07T16:00:00Z,-1.2862,-0.6481,-2.4649,-1.1126
2025-08-07T20:00:00Z,-1.1126,-0.3392,-2.232,-1.3288
2025-08-08T00:00:00Z,-1.3288,-0.5634,-2.6457,-1.6493
2025-08-08T04:00:00Z,-1.6493,-0.2038,-2.3371,-1.7123
2025-08-08T08:00:00Z,-1.7123,-0.2838,-3.1362,-2.5545
2025-08-08T12:00:00Z,-2.5545,-1.399,-4.0113,-1.6951
2025-08-08T16:00:00Z,-1.6951,-0.2878,-2.2548,-1.8746
2025-08-08T20:00:00Z,-1.8746,-1.0028,-2.7345,-2.4932
2025-08-09T00:00:00Z,-2.4932,-1.1647,-3.2137,-2.231
2025-08-09T04:00:00Z,-2.231,-1.3921,-2.8814,-1.4218
2025-08-09T08:00:00Z,-1.4218,-0.4103,-1.9532,-1.0918
2025-08-09T12:00:00Z,-1.0918,0.1271,-1.8899,-0.7549
2025-08-09T16:00:00Z,-0.7549,-0.0307,-1.8072,-0.4593
2025-08-09T20:00:00Z,-0.4593,0.8883,-1.8102,-0.5762
2025-08-10T00:00:00Z,-0.5762,0.0376,-1.59,-1.1674
2025-08-10T04:00:00Z,-1.1674,-0.1531,-1.9886,-1.6121
2025-08-10T08:00:00Z,-1.6121,-1.0416,-2.4655,-1.578
2025-08-10T12:00:00Z,-1.578,-0.2694,-2.4084,-0.8884
2025-08-10T16:00:00Z,-0.8884,0.1766,-1.9509,-0.6877
2025-08-10T20:00:00Z,-0.6877,-0.0176,-1.2049,-1.1275
2025-08-11T00:00:00Z,-1.1275,-0.2127,-2.3122,-0.9142
2025-08-11T04:00:00Z,-0.9142,0.511,-1.5408,-0.908
2025-08-11T08:00:00Z,-0.908,0.2187,-1.7728,-1.7689
2025-08-11T12:00:00Z,-1.7689,-1.1811,-2.2955,-2.1017
2025-08-11T16:00:00Z,-2.1017,-1.5231,-3.061,-2.4036
2025-08-11T20:00:00Z,-2.4036,-1.8992,-3.3866,-2.3356
2025-08-12T00:00:00Z,-2.3356,-1.1432,-3.0246,-2.5815
2025-08-12T04:00:00Z,-2.5815,-1.4893,-4.0306,-2.5568
2025-08-12T08:00:00Z,-2.5568,-1.8799,-3.7228,-1.9623
2025-08-12T12:00:00Z,-1.9623,-0.5745,-3.3791,-3.3706
2025-08-12T16:00:00Z,-3.3706,-2.0843,-4.4399,-4.3736
2025-08-12T20:00:00Z,-4.3736,-3.4827,-5.1677,-4.1635
2025-08-13T00:00:00Z,-4.1635,-3.1465,-4.8251,-4.3781
2025-08-13T04:00:00Z,-4.3781,-3.2958,-5.6061,-3.8517
2025-08-13T08:00:00Z,-3.8517,-2.5435,-4.6814,-4.26
2025-08-13T12:00:00Z,-4.26,-3.6288,-5.2866,-4.5641
2025-08-13T16:00:00Z,-4.5641,-3.3538,-5.402,-4.9654
2025-08-13T20:00:00Z,-4.9654,-4.3305,-6.123,-5.7998
2025-08-14T00:00:00Z,-5.7998,-4.4639,-6.9874,-5.5963
2025-08-14T04:00:00Z,-5.5963,-4.5344,-6.5773,-4.6566
2025-08-14T08:00:00Z,-4.6566,-3.7177,-5.5248,-4.115
2025-08-14T12:00:00Z,-4.115,-3.3721,-5.5395,-5.2853
2025-08-14T16:00:00Z,-5.2853,-4.1978,-6.385,-5.3487
2025-08-14T20:00:00Z,-5.3487,-3.8517,-6.086,-4.4554
2025-08-15T00:00:00Z,-4.4554,-3.5533,-5.527,-4.9566
2025-08-15T04:00:00Z,-4.9566,-3.824,-6.0963,-4.7608
2025-08-15T08:00:00Z,-4.7608,-3.4628,-6.2084,-5.2973
2025-08-15T12:00:00Z,-5.2973,-4.0553,-6.0992,-5.9136
2025-08-15T16:00:00Z,-5.9136,-4.6618,-6.5272,-5.5165
2025-08-15T20:00:00Z,-5.5165,-4.1301,-6.2485,-5.3908
2025-08-16T00:00:00Z,-5.3908,-4.5688,-6.605,-4.9248
2025-08-16T04:00:00Z,-4.9248,-3.5127,-5.5509,-5.044
2025-08-16T08:00:00Z,-5.044,-3.9456,-6.2791,-5.9038
2025-08-16T12:00:00Z,-5.9038,-5.3834,-6.6142,-6.5718
2025-08-16T16:00:00Z,-6.5718,-5.7831,-7.3769,-7.357
2025-08-16T20:00:00Z,-7.357,-6.2655,-8.4385,-8.2348
2025-08-17T00:00:00Z,-8.2348,-6.9129,-8.9062,-7.0424
2025-08-17T04:00:00Z,-7.0424,-6.1972,-8.1687,-7.9432
2025-08-17T08:00:00Z,-7.9432,-6.9054,-9.2832,-7.6747
2025-08-17T12:00:00Z,-7.6747,-6.2011,-8.5744,-8.364
2025-08-17T16:00:00Z,-8.364,-7.4186,-9.2542,-7.6084
2025-08-17T20:00:00Z,-7.6084,-6.2387,-8.7774,-6.69
2025-08-18T00:00:00Z,-6.69,-5.731,-7.7976,-6.1362
2025-08-18T04:00:00Z,-6.1362,-5.2212,-7.0741,-5.9173
2025-08-18T08:00:00Z,-5.9173,-4.5645,-6.6079,-4.6866
2025-08-18T12:00:00Z,-4.6866,-4.157,-5.4901,-4.4916
2025-08-18T16:00:00Z,-4.4916,-3.2895,-5.1931,-3.3244
2025-08-18T20:00:00Z,-3.3244,-1.869,-4.0272,-3.9218
2025-08-19T00:00:00Z,-3.9218,-3.0482,-5.0317,-4.5186
2025-08-19T04:00:00Z,-4.5186,-3.3839,-5.5358,-4.3325
2025-08-19T08:00:00Z,-4.3325,-3.446,-5.0894,-4.8685
2025-08-19T12:00:00Z,-4.8685,-3.8489,-5.8514,-4.6758
2025-08-19T16:00:00Z,-4.6758,-3.7856,-5.7885,-4.0009
2025-08-19T20:00:00Z,-4.0009,-2.7096,-4.6505,-3.5335
2025-08-20T00:00:00Z,-3.5335,-2.5234,-4.7162,-2.9309
2025-08-20T04:00:00Z,-2.9309,-1.6868,-3.8556,-3.5017
2025-08-20T08:00:00Z,-3.5017,-2.4645,-4.202,-3.5437
2025-08-20T12:00:00Z,-3.5437,-2.9323,-4.2409,-3.7716
2025-08-20T16:00:00Z,-3.7716,-2.997,-4.4465,-3.5072
2025-08-20T20:00:00Z,-3.5072,-2.4547,-4.7639,-3.6844
2025-08-21T00:00:00Z,-3.6844,-3.1625,-4.3758,-3.2763
2025-08-21T04:00:00Z,-3.2763,-2.1444,-4.6291,-3.5941
2025-08-21T08:00:00Z,-3.5941,-2.8819,-4.3672,-3.0271
2025-08-21T12:00:00Z,-3.0271,-1.7455,-3.6318,-1.8402
2025-08-21T16:00:00Z,-1.8402,-0.6328,-2.7281,-2.4796
2025-08-21T20:00:00Z,-2.4796,-1.1955,-2.9833,-1.6015
2025-08-22T00:00:00Z,-1.6015,-0.9261,-2.8682,-1.423
2025-08-22T04:00:00Z,-1.423,-0.0567,-2.0028,-1.361
2025-08-22T08:00:00Z,-1.361,-0.2043,-2.3833,-0.336
2025-08-22T12:00:00Z,-0.336,0.4861,-1.0156,0.0664
2025-08-22T16:00:00Z,0.0664,0.8059,-1.3661,0.7242
2025-08-22T20:00:00Z,0.7242,1.6076,-0.1584,0.5793
2025-08-23T00:00:00Z,0.5793,1.4528,-0.4318,0.9131
2025-08-23T04:00:00Z,0.9131,1.8715,0.0182,1.1297
2025-08-23T08:00:00Z,1.1297,1.8705,0.6208,0.7543
2025-08-23T12:00:00Z,0.7543,2.0059,-0.3017,1.8807
2025-08-23T16:00:00Z,1.8807,2.906,0.8457,2.4925
2025-08-23T20:00:00Z,2.4925,3.6471,1.2171,1.7428
2025-08-24T00:00:00Z,1.7428,2.6649,1.1438,2.2765
2025-08-24T04:00:00Z,2.2765,2.9279,1.1947,1.4142
2025-08-24T08:00:00Z,1.4142,2.3813,0.0344,0.4173
2025-08-24T12:00:00Z,0.4173,1.2239,-0.8841,-0.5187
2025-08-24T16:00:00Z,-0.5187,0.9329,-1.113,0.1369
2025-08-24T20:00:00Z,0.1369,1.421,-0.5123,0.4329
2025-08-25T00:00:00Z,0.4329,1.1354,-0.9735,-0.5337
2025-08-25T04:00:00Z,-0.5337,0.5211,-1.2893,0.102
2025-08-25T08:00:00Z,0.102,1.4271,-0.9872,0.1575
2025-08-25T12:00:00Z,0.1575,0.7117,-0.6872,0.0969
2025-08-25T16:00:00Z,0.0969,1.2066,-0.7188,0.5578
2025-08-25T20:00:00Z,0.5578,1.8374,-0.1071,-0.0574
